experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,load_scale,1.0,Lyapunov-Greedy,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Non-MEC,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Stand-alone MEC,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,20,0.5,0.9133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.8948243303936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,0.7724562591755152,0.0,0.0051497083945034345,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,load_scale,1.5,Full,1,15,1.5,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.8278589333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,IQL,1,15,1.5,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.8278589333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,No-EVT,1,15,1.5,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.8278589333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Lyapunov-Greedy,1,15,1.5,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.8278589333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Non-MEC,1,15,1.5,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.8278589333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Stand-alone MEC,1,15,1.5,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.8278589333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Random,1,15,1.5,1.0,1.0,1.0,20,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.3187440366244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,1.1561943887632729,0.0,0.007707962591755152,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,load_scale,2.0,Full,1,15,2.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7704785777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,IQL,1,15,2.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7704785777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,No-EVT,1,15,2.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7704785777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Lyapunov-Greedy,1,15,2.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7704785777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Non-MEC,1,15,2.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7704785777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Stand-alone MEC,1,15,2.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.7704785777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Random,1,15,2.0,1.0,1.0,1.0,20,0.5,0.9533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.7487409677897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,1.5399325183510306,0.0,0.01026621678900687,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,f_scale,0.4,Full,1,15,1.0,1.0,0.4,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,IQL,1,15,1.0,1.0,0.4,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,No-EVT,1,15,1.0,1.0,0.4,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Lyapunov-Greedy,1,15,1.0,1.0,0.4,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Non-MEC,1,15,1.0,1.0,0.4,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Stand-alone MEC,1,15,1.0,1.0,0.4,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Random,1,15,1.0,1.0,0.4,1.0,20,0.5,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.7276187960065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,0.39589609234884876,0.0,0.0026393072823256585,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,f_scale,0.6,Full,1,15,1.0,1.0,0.6,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,IQL,1,15,1.0,1.0,0.6,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,No-EVT,1,15,1.0,1.0,0.6,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Lyapunov-Greedy,1,15,1.0,1.0,0.6,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Non-MEC,1,15,1.0,1.0,0.6,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Stand-alone MEC,1,15,1.0,1.0,0.6,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Random,1,15,1.0,1.0,0.6,1.0,20,0.5,0.9266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.2570197226029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,0.48555327492662653,0.0,0.003237021832844177,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,f_scale,0.8,Full,1,15,1.0,1.0,0.8,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,IQL,1,15,1.0,1.0,0.8,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,No-EVT,1,15,1.0,1.0,0.8,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Lyapunov-Greedy,1,15,1.0,1.0,0.8,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Non-MEC,1,15,1.0,1.0,0.8,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Stand-alone MEC,1,15,1.0,1.0,0.8,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Random,1,15,1.0,1.0,0.8,1.0,20,0.5,0.9133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.5303263086437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,0.6110733305355154,0.0,0.004073822203570102,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,f_scale,1.0,Full,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,IQL,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,No-EVT,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Lyapunov-Greedy,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Non-MEC,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Stand-alone MEC,1,15,1.0,1.0,1.0,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,20,0.5,0.9133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.8948243303936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.0,0.7724562591755152,0.0,0.0051497083945034345,0.0,0.16,0.0,0.12666666666666668,0.0,0.12666666666666668,0.0,0.08,0.0,0.14,0.0,0.16,0.0,0.09333333333333334,0.0,0.11333333333333333,0.0
stress_scan,f_scale,1.2,Full,1,15,1.0,1.0,1.2,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.2,IQL,1,15,1.0,1.0,1.2,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.2,No-EVT,1,15,1.0,1.0,1.2,1.0,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.8852392888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049999999999999,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
