experiment,weight,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,lyap_constraint_weight,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
weight_sweep,1.0,Full,1,15,1.0,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,6.7278849947731105,0.0,0.02242628331591037,0.0,0.13666666666666666,0.0,0.10333333333333333,0.0,0.13666666666666666,0.0,0.15333333333333332,0.0,0.11333333333333333,0.0,0.12333333333333334,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0
weight_sweep,2.0,Full,1,15,1.0,1.0,1.0,1.0,40,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,6.7278849947731105,0.0,0.02242628331591037,0.0,0.13666666666666666,0.0,0.10333333333333333,0.0,0.13666666666666666,0.0,0.15333333333333332,0.0,0.11333333333333333,0.0,0.12333333333333334,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0
weight_sweep,5.0,Full,1,15,1.0,1.0,1.0,1.0,40,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,6.7278849947731105,0.0,0.02242628331591037,0.0,0.13666666666666666,0.0,0.10333333333333333,0.0,0.13666666666666666,0.0,0.15333333333333332,0.0,0.11333333333333333,0.0,0.12333333333333334,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0
weight_sweep,10.0,Full,1,15,1.0,1.0,1.0,1.0,40,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,6.7278849947731105,0.0,0.02242628331591037,0.0,0.13666666666666666,0.0,0.10333333333333333,0.0,0.13666666666666666,0.0,0.15333333333333332,0.0,0.11333333333333333,0.0,0.12333333333333334,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0
weight_sweep,20.0,Full,1,15,1.0,1.0,1.0,1.0,40,0.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,6.7278849947731105,0.0,0.02242628331591037,0.0,0.13666666666666666,0.0,0.10333333333333333,0.0,0.13666666666666666,0.0,0.15333333333333332,0.0,0.11333333333333333,0.0,0.12333333333333334,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0
weight_sweep,40.0,Full,1,15,1.0,1.0,1.0,1.0,40,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,6.7278849947731105,0.0,0.02242628331591037,0.0,0.13666666666666666,0.0,0.10333333333333333,0.0,0.13666666666666666,0.0,0.15333333333333332,0.0,0.11333333333333333,0.0,0.12333333333333334,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0
