experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,load_scale,1.0,Lyapunov-Greedy,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Non-MEC,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Stand-alone MEC,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,30,0.5,0.9111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.6514186358506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,1.329420662366155,0.0,0.005908536277182912,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,load_scale,1.5,Full,1,15,1.5,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3721029777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,IQL,1,15,1.5,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3721029777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,No-EVT,1,15,1.5,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3721029777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Lyapunov-Greedy,1,15,1.5,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3721029777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Non-MEC,1,15,1.5,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3721029777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Stand-alone MEC,1,15,1.5,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.3721029777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Random,1,15,1.5,1.0,1.0,1.0,30,0.5,0.9733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.9738440733495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,1.9887322435492323,0.0,0.00883880997132992,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,load_scale,2.0,Full,1,15,2.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.1628039703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,IQL,1,15,2.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.1628039703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,No-EVT,1,15,2.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.1628039703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Lyapunov-Greedy,1,15,2.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.1628039703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Non-MEC,1,15,2.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.1628039703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Stand-alone MEC,1,15,2.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.1628039703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Random,1,15,2.0,1.0,1.0,1.0,30,0.5,0.9955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.3115777409496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,2.64804382473231,0.0,0.011769083665476934,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,f_scale,0.4,Full,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,IQL,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,No-EVT,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Lyapunov-Greedy,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Non-MEC,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Stand-alone MEC,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.4,Random,1,15,1.0,1.0,0.4,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.1484015368903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,0.7042115355394883,0.0,0.0031298290468421705,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,f_scale,0.6,Full,1,15,1.0,1.0,0.6,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,IQL,1,15,1.0,1.0,0.6,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,No-EVT,1,15,1.0,1.0,0.6,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Lyapunov-Greedy,1,15,1.0,1.0,0.6,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Non-MEC,1,15,1.0,1.0,0.6,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Stand-alone MEC,1,15,1.0,1.0,0.6,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.6,Random,1,15,1.0,1.0,0.6,1.0,30,0.5,0.9822222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.7499614479942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,0.8530708514505995,0.0,0.0037914260064471086,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,f_scale,0.8,Full,1,15,1.0,1.0,0.8,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,IQL,1,15,1.0,1.0,0.8,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,No-EVT,1,15,1.0,1.0,0.8,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Lyapunov-Greedy,1,15,1.0,1.0,0.8,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Non-MEC,1,15,1.0,1.0,0.8,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Stand-alone MEC,1,15,1.0,1.0,0.8,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,0.8,Random,1,15,1.0,1.0,0.8,1.0,30,0.5,0.9466666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.058856543712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,1.0614738937261552,0.0,0.004717661749894023,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,f_scale,1.0,Full,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,IQL,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,No-EVT,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Lyapunov-Greedy,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Non-MEC,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Stand-alone MEC,1,15,1.0,1.0,1.0,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,30,0.5,0.9111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.6514186358506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288888888888889,0.0,1.329420662366155,0.0,0.005908536277182912,0.0,0.13333333333333333,0.0,0.08888888888888889,0.0,0.10666666666666667,0.0,0.14222222222222222,0.0,0.13777777777777778,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.12444444444444444,0.0
stress_scan,f_scale,1.2,Full,1,15,1.0,1.0,1.2,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.2,IQL,1,15,1.0,1.0,1.2,1.0,30,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5814019851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074999999999998,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
