episode,reward_mean
1189,-0.022299999999999997
1190,-0.022299999999999997
1191,-0.022299999999999997
1192,-0.022299999999999997
1193,-0.022299999999999997
1194,-0.022299999999999997
1195,-0.022299999999999997
1196,-0.022299999999999997
1197,-0.022299999999999997
1198,-0.022299999999999997
1199,-0.022299999999999997
1200,-0.022299999999999997
1201,-0.022299999999999997
1202,-0.022299999999999997
1203,-0.022299999999999997
1204,-0.022299999999999997
1205,-0.022299999999999997
1206,-0.022299999999999997
1207,-0.022299999999999997
1208,-0.022299999999999997
1209,-0.022299999999999997
1210,-0.022299999999999997
1211,-0.022299999999999997
1212,-0.022299999999999997
1213,-0.022299999999999997
1214,-0.022299999999999997
1215,-0.022299999999999997
1216,-0.022299999999999997
1217,-0.022299999999999997
1218,-0.022299999999999997
1219,-0.022299999999999997
1220,-0.022299999999999997
1221,-0.022299999999999997
1222,-0.022299999999999997
1223,-0.022299999999999997
1224,-0.022299999999999997
1225,-0.022299999999999997
1226,-0.022299999999999997
1227,-0.022299999999999997
1228,-0.022299999999999997
1229,-0.022299999999999997
1230,-0.022299999999999997
1231,-0.022299999999999997
1232,-0.022299999999999997
1233,-0.022299999999999997
1234,-0.022299999999999997
1235,-0.022299999999999997
1236,-0.022299999999999997
1237,-0.022299999999999997
1238,-0.022299999999999997
1239,-0.022299999999999997
1240,-0.022299999999999997
1241,-0.022299999999999997
1242,-0.022299999999999997
1243,-0.022299999999999997
1244,-0.022299999999999997
1245,-0.022299999999999997
1246,-0.022299999999999997
1247,-0.022299999999999997
1248,-0.022299999999999997
1249,-0.022299999999999997
1250,-0.022299999999999997
1251,-0.022299999999999997
1252,-0.022299999999999997
1253,-0.022299999999999997
1254,-0.022299999999999997
1255,-0.022299999999999997
1256,-0.022299999999999997
1257,-0.022299999999999997
1258,-0.022299999999999997
1259,-0.022299999999999997
1260,-0.022299999999999997
1261,-0.022299999999999997
1262,-0.022299999999999997
1263,-0.022299999999999997
1264,-0.022299999999999997
1265,-0.022299999999999997
1266,-0.022299999999999997
1267,-0.022299999999999997
1268,-0.022299999999999997
1269,-0.022299999999999997
1270,-0.022299999999999997
1271,-0.022299999999999997
1272,-0.022299999999999997
1273,-0.022299999999999997
1274,-0.022299999999999997
1275,-0.022299999999999997
1276,-0.022299999999999997
1277,-0.022299999999999997
1278,-0.022299999999999997
1279,-0.022299999999999997
1280,-0.022299999999999997
1281,-0.022299999999999997
1282,-0.022299999999999997
1283,-0.022299999999999997
1284,-0.022299999999999997
1285,-0.022299999999999997
1286,-0.022299999999999997
1287,-0.022299999999999997
1288,-0.022299999999999997
1289,-0.022299999999999997
1290,-0.022299999999999997
1291,-0.022299999999999997
1292,-0.022299999999999997
1293,-0.022299999999999997
1294,-0.022299999999999997
1295,-0.022299999999999997
1296,-0.022299999999999997
1297,-0.022299999999999997
1298,-0.022299999999999997
1299,-0.022299999999999997
1300,-0.022299999999999997
1301,-0.022299999999999997
1302,-0.022299999999999997
1303,-0.022299999999999997
1304,-0.022299999999999997
1305,-0.022299999999999997
1306,-0.022299999999999997
1307,-0.022299999999999997
1308,-0.022299999999999997
1309,-0.022299999999999997
1310,-0.022299999999999997
1311,-0.022299999999999997
1312,-0.022299999999999997
1313,-0.022299999999999997
1314,-0.022299999999999997
1315,-0.022299999999999997
1316,-0.022299999999999997
1317,-0.022299999999999997
1318,-0.022299999999999997
1319,-0.022299999999999997
1320,-0.022299999999999997
1321,-0.022299999999999997
1322,-0.022299999999999997
1323,-0.022299999999999997
1324,-0.022299999999999997
1325,-0.022299999999999997
1326,-0.022299999999999997
1327,-0.022299999999999997
1328,-0.022299999999999997
1329,-0.022299999999999997
1330,-0.022299999999999997
1331,-0.022299999999999997
1332,-0.022299999999999997
1333,-0.022299999999999997
1334,-0.022299999999999997
1335,-0.022299999999999997
1336,-0.022299999999999997
1337,-0.022299999999999997
1338,-0.022299999999999997
1339,-0.022299999999999997
1340,-0.022299999999999997
1341,-0.022299999999999997
1342,-0.022299999999999997
1343,-0.022299999999999997
1344,-0.022299999999999997
1345,-0.022299999999999997
1346,-0.022299999999999997
1347,-0.022299999999999997
1348,-0.022299999999999997
1349,-0.022299999999999997
1350,-0.022299999999999997
1351,-0.022299999999999997
1352,-0.022299999999999997
1353,-0.022299999999999997
1354,-0.022299999999999997
1355,-0.022299999999999997
1356,-0.022299999999999997
1357,-0.022299999999999997
1358,-0.022299999999999997
1359,-0.022299999999999997
1360,-0.022299999999999997
1361,-0.022299999999999997
1362,-0.022299999999999997
1363,-0.022299999999999997
1364,-0.022299999999999997
1365,-0.022299999999999997
1366,-0.022299999999999997
1367,-0.022299999999999997
1368,-0.022299999999999997
1369,-0.022299999999999997
1370,-0.022299999999999997
1371,-0.022299999999999997
1372,-0.022299999999999997
1373,-0.022299999999999997
1374,-0.022299999999999997
1375,-0.022299999999999997
1376,-0.022299999999999997
1377,-0.022299999999999997
1378,-0.022299999999999997
1379,-0.022299999999999997
1380,-0.022299999999999997
1381,-0.022299999999999997
1382,-0.022299999999999997
1383,-0.022299999999999997
1384,-0.022299999999999997
1385,-0.022299999999999997
1386,-0.022299999999999997
1387,-0.022299999999999997
1388,-0.022299999999999997
1389,-0.022299999999999997
1390,-0.022299999999999997
1391,-0.022299999999999997
1392,-0.022299999999999997
1393,-0.022299999999999997
1394,-0.022299999999999997
1395,-0.022299999999999997
1396,-0.022299999999999997
1397,-0.022299999999999997
1398,-0.022299999999999997
1399,-0.022299999999999997
1400,-0.022299999999999997
1401,-0.022299999999999997
1402,-0.022299999999999997
1403,-0.022299999999999997
1404,-0.022299999999999997
1405,-0.022299999999999997
1406,-0.022299999999999997
1407,-0.022299999999999997
1408,-0.022299999999999997
1409,-0.022299999999999997
1410,-0.022299999999999997
1411,-0.022299999999999997
1412,-0.022299999999999997
1413,-0.022299999999999997
1414,-0.022299999999999997
1415,-0.022299999999999997
1416,-0.022299999999999997
1417,-0.022299999999999997
1418,-0.022299999999999997
1419,-0.022299999999999997
1420,-0.022299999999999997
1421,-0.022299999999999997
1422,-0.022299999999999997
1423,-0.022299999999999997
1424,-0.022299999999999997
1425,-0.022299999999999997
1426,-0.022299999999999997
1427,-0.022299999999999997
1428,-0.022299999999999997
1429,-0.022299999999999997
1430,-0.022299999999999997
1431,-0.022299999999999997
1432,-0.022299999999999997
1433,-0.022299999999999997
1434,-0.022299999999999997
1435,-0.022299999999999997
1436,-0.022299999999999997
1437,-0.022299999999999997
1438,-0.022299999999999997
1439,-0.022299999999999997
1440,-0.022299999999999997
1441,-0.022299999999999997
1442,-0.022299999999999997
1443,-0.022299999999999997
1444,-0.022299999999999997
1445,-0.022299999999999997
1446,-0.022299999999999997
1447,-0.022299999999999997
1448,-0.022299999999999997
1449,-0.022299999999999997
1450,-0.022299999999999997
1451,-0.022299999999999997
1452,-0.022299999999999997
1453,-0.022299999999999997
1454,-0.022299999999999997
1455,-0.022299999999999997
1456,-0.022299999999999997
1457,-0.022299999999999997
1458,-0.022299999999999997
1459,-0.022299999999999997
1460,-0.022299999999999997
1461,-0.022299999999999997
1462,-0.022299999999999997
1463,-0.022299999999999997
1464,-0.022299999999999997
1465,-0.022299999999999997
1466,-0.022299999999999997
1467,-0.022299999999999997
1468,-0.022299999999999997
1469,-0.022299999999999997
1470,-0.022299999999999997
1471,-0.022299999999999997
1472,-0.022299999999999997
1473,-0.022299999999999997
1474,-0.022299999999999997
1475,-0.022299999999999997
1476,-0.022299999999999997
1477,-0.022299999999999997
1478,-0.022299999999999997
1479,-0.022299999999999997
1480,-0.022299999999999997
1481,-0.022299999999999997
1482,-0.022299999999999997
1483,-0.022299999999999997
1484,-0.022299999999999997
1485,-0.022299999999999997
1486,-0.022299999999999997
1487,-0.022299999999999997
1488,-0.022299999999999997
1489,-0.022299999999999997
1490,-0.022299999999999997
1491,-0.022299999999999997
1492,-0.022299999999999997
1493,-0.022299999999999997
1494,-0.022299999999999997
1495,-0.022299999999999997
1496,-0.022299999999999997
1497,-0.022299999999999997
1498,-0.022299999999999997
1499,-0.022299999999999997
