scenario,value,ablation,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol,p_c7_viol,p_c8_viol,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio,total_energy,avg_energy_per_slot_user,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
load_scale,1.0,Full,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,26512397.132966917,880580828349764.8,0.05366666666666654,0.9061111111111111,0.013666666666666667,0.014555555555555556,0.012,0.014666666666666666,0.014555555555555556,0.013,0.011444444444444445,7.75211181359359,0.0008613457570659544,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Full,2,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28506141.301307566,1020944164122872.2,0.0502222222222221,0.9141111111111111,0.011444444444444445,0.01211111111111111,0.01211111111111111,0.011222222222222222,0.011444444444444445,0.014,0.013555555555555555,7.843451556689781,0.0008714946174099757,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Full,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9668888888888889,24014633.04758764,688987115904393.4,0.05611111111111106,0.9084444444444445,0.011555555555555555,0.011555555555555555,0.012333333333333333,0.011777777777777778,0.015666666666666666,0.014444444444444444,0.014222222222222223,8.04129200569329,0.0008934768895214766,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Full,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9934444444444445,28453112.50106973,1016760552474108.6,0.05477777777777766,0.905,0.012333333333333333,0.013222222222222222,0.014666666666666666,0.013222222222222222,0.013333333333333334,0.014444444444444444,0.013777777777777778,7.990489155234344,0.0008878321283593715,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,Full,5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28264138.25758421,954547403471240.4,0.04799999999999988,0.9135555555555556,0.01211111111111111,0.013111111111111112,0.013222222222222222,0.011777777777777778,0.012222222222222223,0.012777777777777779,0.011222222222222222,7.444634678406582,0.0008271816309340647,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-VQ,1,15,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.7333333333333333,1.0,21440015.761011295,611741099197164.1,0.0524444444444443,0.9073333333333333,0.013666666666666667,0.014555555555555556,0.012,0.014666666666666666,0.014444444444444444,0.013,0.010333333333333333,7.421054660808843,0.0008245616289787604,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-VQ,2,15,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,21809410.648991067,632080419417691.9,0.0502222222222221,0.9141111111111111,0.011444444444444445,0.01211111111111111,0.01211111111111111,0.011222222222222222,0.011444444444444445,0.014,0.013555555555555555,7.843451556689781,0.0008714946174099757,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-VQ,3,15,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.8,0.9668888888888889,18745347.975050796,451629311358787.94,0.05133333333333319,0.9132222222222223,0.011555555555555555,0.011555555555555555,0.012333333333333333,0.011777777777777778,0.013888888888888888,0.013777777777777778,0.011888888888888888,7.447233563311814,0.0008274703959235349,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-VQ,4,15,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.6666666666666666,0.9934444444444445,22963755.485178597,708526697075128.6,0.05144444444444431,0.9083333333333333,0.012333333333333333,0.013222222222222222,0.014666666666666666,0.012333333333333333,0.012,0.013444444444444445,0.013666666666666667,7.784250006786663,0.0008649166674207403,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-VQ,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,1.0,22318106.851152837,624543452169580.5,0.04788888888888877,0.9136666666666666,0.01211111111111111,0.013111111111111112,0.013222222222222222,0.011777777777777778,0.012222222222222223,0.012777777777777779,0.011111111111111112,7.44352322889326,0.0008270581365436955,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-GPD,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,26512397.132966917,880580828349764.8,0.05366666666666654,0.9061111111111111,0.013666666666666667,0.014555555555555556,0.012,0.014666666666666666,0.014555555555555556,0.013,0.011444444444444445,7.75211181359359,0.0008613457570659544,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-GPD,2,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28506141.301307566,1020944164122872.2,0.0502222222222221,0.9141111111111111,0.011444444444444445,0.01211111111111111,0.01211111111111111,0.011222222222222222,0.011444444444444445,0.014,0.013555555555555555,7.843451556689781,0.0008714946174099757,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-GPD,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9668888888888889,24014633.04758764,688987115904393.4,0.05611111111111106,0.9084444444444445,0.011555555555555555,0.011555555555555555,0.012333333333333333,0.011777777777777778,0.015666666666666666,0.014444444444444444,0.014222222222222223,8.04129200569329,0.0008934768895214766,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-GPD,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9934444444444445,28453112.50106973,1016760552474108.6,0.05477777777777766,0.905,0.012333333333333333,0.013222222222222222,0.014666666666666666,0.013222222222222222,0.013333333333333334,0.014444444444444444,0.013777777777777778,7.990489155234344,0.0008878321283593715,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-GPD,5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28264138.25758421,954547403471240.4,0.04799999999999988,0.9135555555555556,0.01211111111111111,0.013111111111111112,0.013222222222222222,0.011777777777777778,0.012222222222222223,0.012777777777777779,0.011222222222222222,7.444634678406582,0.0008271816309340647,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,1.0,-Lyapunov,1,15,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.7333333333333333,1.0,21440015.761011295,611741099197164.1,0.0524444444444443,0.9073333333333333,0.013666666666666667,0.014555555555555556,0.012,0.014666666666666666,0.014444444444444444,0.013,0.010333333333333333,7.421054660808843,0.0008245616289787604,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
