scenario,value,ablation,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol,p_c7_viol,p_c8_viol,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio,total_energy,avg_energy_per_slot_user,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
f_scale,1.4,-Lyapunov,1,15,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283333333333334,0.24833333333333332,0.12333333333333334,0.095,0.105,0.11,0.08833333333333333,0.11833333333333333,0.11166666666666666,15.320165493639376,0.025533609156065628,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.4,-Priority,1,15,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666666666666675,0.25166666666666665,0.11666666666666667,0.1,0.105,0.10166666666666667,0.09,0.125,0.11,4.196307579946525,0.006993845966577541,20.0,1.0,1e+24,1e+25,0.1,80,0.5
f_scale,1.4,Random,1,15,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966666666666666,0.12833333333333333,0.12333333333333334,0.12833333333333333,0.12333333333333334,0.12,0.12666666666666668,0.13333333333333333,0.11666666666666667,20.679433895955565,0.034465723159925944,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,5,Full,1,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.29,0.09,0.105,0.095,0.125,0.105,0.1,0.09,11.447776158441519,0.0572388807922076,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,5,-VQ,1,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.29,0.09,0.105,0.095,0.125,0.105,0.1,0.09,11.447776158441519,0.0572388807922076,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,5,-GPD,1,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.29,0.09,0.105,0.095,0.125,0.105,0.1,0.09,11.447776158441519,0.0572388807922076,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,5,-Lyapunov,1,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.29,0.09,0.105,0.095,0.125,0.105,0.1,0.09,11.447776158441519,0.0572388807922076,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,5,-Priority,1,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43500000000000005,0.265,0.105,0.11,0.085,0.14,0.105,0.1,0.09,4.964469027530782,0.02482234513765391,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,5,Random,1,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199999999999999,0.155,0.1,0.095,0.13,0.125,0.13,0.14,0.125,13.315829361051597,0.06657914680525798,20.0,1.0,1e+24,1e+25,0.1,80,0.5
user_num,10,Full,1,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43499999999999994,0.2475,0.105,0.12,0.0925,0.11,0.0875,0.11,0.1275,10.38839104943424,0.0259709776235856,20.0,1.0,1e+24,1e+25,0.1,80,0.5
