scenario,value,ablation,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
load_scale,2.0,-GPD,5,15,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,93379610.61701743,3574994.47403472,9392253151558558.0,725877272698727.2,0.05066666666666653,0.0015571420481204207,0.9113333333333333,0.0028888888888888896,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012355555555555555,0.0012077936214845504,0.012799999999999997,0.001157690335789431,0.0134,0.00045866149867889534,0.01211111111111111,0.0013203067357789287,15.123890706596224,0.3706737822431205,0.001680432300732914,4.1185975804791204e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,2.0,-Lyapunov,5,15,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,82560893.89341041,3016826.837875321,7404104946982808.0,574528878402704.8,0.05066666666666653,0.0015571420481204207,0.9113333333333333,0.0028888888888888896,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012355555555555555,0.0012077936214845504,0.012799999999999997,0.001157690335789431,0.0134,0.00045866149867889534,0.01211111111111111,0.0013203067357789287,15.123890706596224,0.3706737822431205,0.001680432300732914,4.1185975804791204e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,2.0,-Priority,5,15,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,93083973.88865617,3200195.6816919115,9346850449541456.0,661474796824287.0,0.05066666666666653,0.0015571420481204205,0.9113111111111112,0.002867786172444566,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012888888888888889,0.0009813067629253162,0.012355555555555555,0.0012077936214845504,0.012799999999999997,0.001157690335789431,0.0134,0.00045866149867889534,0.01211111111111111,0.0013203067357789287,6.452303933111269,0.27398093704094006,0.0007169226592345855,3.044232633788223e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
load_scale,2.0,Random,5,15,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,647883006.1645963,5862594.4659218,4.414458287034687e+17,8097928102085902.0,0.49913333333333315,0.006032995693437672,0.12457777777777779,0.0016486432880881286,0.12517777777777778,0.0035877707236433138,0.1255111111111111,0.00341138254439421,0.1256,0.002659805989397454,0.12291111111111112,0.0036075366924889773,0.12817777777777778,0.0022917996594406646,0.12533333333333332,0.002942242363140192,0.1227111111111111,0.0021286986693027617,456.5656058878659,13.85147532907013,0.05072951176531844,0.001539052814341124,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
f_scale,0.4,Full,5,15,1.0,1.0,0.4,1.0,1.0,0.0,1.0,0.0,0.9199999999999999,0.06531972647421808,0.9893333333333333,0.01551120662180081,27427109.10375744,1971974.9786595723,933327050278330.8,139823875290218.67,0.0522222222222221,0.0026768324749160987,0.9097777777777779,0.003563879146085249,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012733333333333333,0.0014187457510677663,0.013222222222222222,0.0017054741203866572,0.013533333333333333,0.0005416025603090639,0.012733333333333333,0.0011474071683044967,3.1447736354127995,0.24811866451537143,0.00034941929282364436,2.7568740501707933e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
f_scale,0.4,-VQ,5,15,1.0,1.0,0.4,1.0,1.0,0.0,0.9333333333333332,0.059628479399994376,0.72,0.07774602526460404,0.9893333333333333,0.01551120662180081,21581795.37400093,1485253.47445146,611370771523163.6,85221648113107.61,0.05066666666666653,0.0015571420481204207,0.9113333333333333,0.0028888888888888896,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012355555555555555,0.0012077936214845504,0.012799999999999997,0.001157690335789431,0.0134,0.00045866149867889534,0.01211111111111111,0.0013203067357789287,2.977160775466294,0.2148057767244977,0.0003307956417184771,2.386730852494419e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
f_scale,0.4,-GPD,5,15,1.0,1.0,0.4,1.0,1.0,0.0,1.0,0.0,0.9199999999999999,0.06531972647421808,0.9893333333333333,0.01551120662180081,27427109.10375744,1971974.9786595723,933327050278330.8,139823875290218.67,0.0522222222222221,0.0026768324749160987,0.9097777777777779,0.003563879146085249,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012733333333333333,0.0014187457510677663,0.013222222222222222,0.0017054741203866572,0.013533333333333333,0.0005416025603090639,0.012733333333333333,0.0011474071683044967,3.1447736354127995,0.24811866451537143,0.00034941929282364436,2.7568740501707933e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
f_scale,0.4,-Lyapunov,5,15,1.0,1.0,0.4,1.0,1.0,0.0,0.9333333333333332,0.059628479399994376,0.72,0.07774602526460404,0.9893333333333333,0.01551120662180081,21581795.37400093,1485253.47445146,611370771523163.6,85221648113107.61,0.05066666666666653,0.0015571420481204207,0.9113333333333333,0.0028888888888888896,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012355555555555555,0.0012077936214845504,0.012799999999999997,0.001157690335789431,0.0134,0.00045866149867889534,0.01211111111111111,0.0013203067357789287,2.977160775466294,0.2148057767244977,0.0003307956417184771,2.386730852494419e-05,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
f_scale,0.4,-Priority,5,15,1.0,1.0,0.4,1.0,1.0,0.0,1.0,0.0,0.9199999999999999,0.06531972647421808,0.9896444444444444,0.01546791182727313,27554063.989843946,1597004.3064117194,940392804103598.2,117799699563843.33,0.05224444444444433,0.0027464005624421805,0.9097555555555555,0.0036699648466039054,0.012222222222222223,0.0007950463919999255,0.012911111111111113,0.0010313601231886486,0.012866666666666669,0.000997280252102972,0.012822222222222224,0.0015195840886470006,0.0132,0.001670957439742886,0.013533333333333333,0.0005416025603090639,0.012688888888888888,0.0012016449630751797,0.985998594406432,0.04250159473814523,0.00010955539937849245,4.722399415349472e-06,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
f_scale,0.4,Random,5,15,1.0,1.0,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,304218473.3782835,2932072.4706100915,9.797058593857928e+16,1909522885308798.5,0.49913333333333315,0.006032995693437672,0.12457777777777779,0.0016486432880881286,0.12517777777777778,0.0035877707236433138,0.1255111111111111,0.00341138254439421,0.1256,0.002659805989397454,0.12291111111111112,0.0036075366924889773,0.12817777777777778,0.0022917996594406646,0.12533333333333332,0.002942242363140192,0.1227111111111111,0.0021286986693027617,180.4663331521992,6.060014115453007,0.020051814794688805,0.0006733349017170005,20.0,1.0,1e+24,1e+25,0.1,2000,0.7
