scenario,value,policy,n_seed,p_c6_viol_mean,p_c6_viol_std,p_c6_exceed_ratio_mean,p_c6_exceed_ratio_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std
f_scale,0.4,C6-Only,3,0.24155555555555555,0.07431420337354944,0.3333333333333333,0.054433105395181744,0.044444444444444446,0.03142696805273545,0.022222222222222223,0.03142696805273544
f_scale,0.4,Full,3,0.24214814814814817,0.07514361193252639,0.3333333333333333,0.054433105395181744,0.06666666666666667,0.05443310539518174,0.022222222222222223,0.03142696805273544
f_scale,0.4,IQL,3,0.06081481481481482,0.04690462552614187,0.08888888888888889,0.08314794192830981,0.044444444444444446,0.03142696805273545,0.022222222222222223,0.03142696805273544
f_scale,0.4,Lyapunov-Greedy,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f_scale,0.4,No-EVT,3,0.24155555555555555,0.07431420337354944,0.3333333333333333,0.054433105395181744,0.044444444444444446,0.03142696805273545,0.022222222222222223,0.03142696805273544
f_scale,0.4,Non-MEC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f_scale,0.4,Random,3,0.6563703703703704,0.005866367369843914,0.8,0.0,0.6,0.0,0.6,0.0
f_scale,0.4,Stand-alone MEC,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
f_scale,0.6,Full,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
