experiment,scenario,value,policy,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol,p_c6_viol,p_c6_exceed_ratio,p_c7_viol,p_c8_viol,mean_c5_excess_ratio,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,total_energy,avg_energy_per_slot_user,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio
stress_scan,load_scale,0.5,Full,7,15,0.5,1.0,1.0,1.0,500,0.7,0.9582222222222221,0.0,0.0,0.0,0.0,259.5095885259259,0.0,0.0,0.0,0.056,641117.9505696291,284.9413113642796,0.0,0.0,0.0,0.944,0.010222222222222223,0.011111111111111112,0.008,0.02666666666666667
stress_scan,load_scale,0.5,Full,16,15,0.5,1.0,1.0,1.0,500,0.7,0.9617777777777778,0.0,0.0,0.0,0.0,258.99933989481485,0.0,0.0,0.0,0.053777777777777785,682139.668783385,303.17318612594886,0.0,0.0,0.0,0.9462222222222222,0.010222222222222223,0.011111111111111112,0.010222222222222223,0.022222222222222223
stress_scan,load_scale,0.5,Full,24,15,0.5,1.0,1.0,1.0,500,0.7,0.9626666666666667,0.0,0.0,0.0,0.0,258.9827637125926,0.0,0.0,0.0,0.04755555555555557,601863.0918129241,267.4947074724107,0.0,0.0,0.0,0.9524444444444444,0.009777777777777778,0.0071111111111111115,0.009333333333333334,0.021333333333333333
stress_scan,load_scale,0.5,IQL,7,15,0.5,1.0,1.0,1.0,500,0.7,0.9573333333333331,0.0,0.0,0.0,0.0,257.7060646637036,0.0,0.0,0.0,0.05555555555555557,483518.0365359299,214.89690512707995,0.0,0.0,0.0,0.9444444444444444,0.009777777777777778,0.012888888888888889,0.007555555555555556,0.025333333333333333
stress_scan,load_scale,0.5,IQL,16,15,0.5,1.0,1.0,1.0,500,0.7,0.9604444444444444,0.0,0.0,0.0,0.0,255.42642105777784,0.0,0.0,0.0,0.05288888888888887,982225.9406180319,436.5448624969031,0.0,0.0,0.0,0.9471111111111111,0.010666666666666666,0.012,0.010222222222222223,0.02
stress_scan,load_scale,0.5,IQL,24,15,0.5,1.0,1.0,1.0,500,0.7,0.9666666666666667,0.0,0.0,0.0,0.0,259.24171079407404,0.0,0.0,0.0,0.046222222222222234,758347.4296411565,337.0433020627362,0.0,0.0,0.0,0.9537777777777777,0.009777777777777778,0.006666666666666667,0.0071111111111111115,0.02266666666666667
stress_scan,load_scale,0.5,No-EVT,7,15,0.5,1.0,1.0,1.0,500,0.7,0.9582222222222221,0.0,0.0,0.0,0.0,259.5095885259259,0.0,0.0,0.0,0.056,641117.9505696291,284.9413113642796,0.0,0.0,0.0,0.944,0.010222222222222223,0.011111111111111112,0.008,0.02666666666666667
stress_scan,load_scale,0.5,No-EVT,16,15,0.5,1.0,1.0,1.0,500,0.7,0.9617777777777778,0.0,0.0,0.0,0.0,258.99933989481485,0.0,0.0,0.0,0.053777777777777785,682139.668783385,303.17318612594886,0.0,0.0,0.0,0.9462222222222222,0.010222222222222223,0.011111111111111112,0.010222222222222223,0.022222222222222223
stress_scan,load_scale,0.5,No-EVT,24,15,0.5,1.0,1.0,1.0,500,0.7,0.9626666666666667,0.0,0.0,0.0,0.0,258.9827637125926,0.0,0.0,0.0,0.04755555555555557,601863.0918129241,267.4947074724107,0.0,0.0,0.0,0.9524444444444444,0.009777777777777778,0.0071111111111111115,0.009333333333333334,0.021333333333333333
stress_scan,load_scale,0.5,C6-Only,7,15,0.5,1.0,1.0,1.0,500,0.7,0.9582222222222221,0.0,0.0,0.0,0.0,259.5095885259259,0.0,0.0,0.0,0.056,641117.9505696291,284.9413113642796,0.0,0.0,0.0,0.944,0.010222222222222223,0.011111111111111112,0.008,0.02666666666666667
stress_scan,load_scale,0.5,C6-Only,16,15,0.5,1.0,1.0,1.0,500,0.7,0.9617777777777778,0.0,0.0,0.0,0.0,258.99933989481485,0.0,0.0,0.0,0.053777777777777785,682139.668783385,303.17318612594886,0.0,0.0,0.0,0.9462222222222222,0.010222222222222223,0.011111111111111112,0.010222222222222223,0.022222222222222223
stress_scan,load_scale,0.5,C6-Only,24,15,0.5,1.0,1.0,1.0,500,0.7,0.9626666666666667,0.0,0.0,0.0,0.0,258.9827637125926,0.0,0.0,0.0,0.04755555555555557,601863.0918129241,267.4947074724107,0.0,0.0,0.0,0.9524444444444444,0.009777777777777778,0.0071111111111111115,0.009333333333333334,0.021333333333333333
stress_scan,load_scale,0.5,Lyapunov-Greedy,7,15,0.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,259.19504480888884,0.0,0.0,0.0,0.0,0.6074999999999998,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Lyapunov-Greedy,16,15,0.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,258.97376351407416,0.0,0.0,0.0,0.0,0.6074999999999998,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Lyapunov-Greedy,24,15,0.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,259.01045144740743,0.0,0.0,0.0,0.0,0.6074999999999998,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Non-MEC,7,15,0.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,259.19504480888884,0.0,0.0,0.0,0.0,0.6074999999999998,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Non-MEC,16,15,0.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,258.97376351407416,0.0,0.0,0.0,0.0,0.6074999999999998,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Non-MEC,24,15,0.5,1.0,1.0,1.0,500,0.7,1.0,0.0,0.0,0.0,0.0,259.01045144740743,0.0,0.0,0.0,0.0,0.6074999999999998,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Stand-alone MEC,7,15,0.5,1.0,1.0,1.0,500,0.7,0.5,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1498662.9370409786,666.0724164626572,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
stress_scan,load_scale,0.5,Stand-alone MEC,16,15,0.5,1.0,1.0,1.0,500,0.7,0.5,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1499543.3819236069,666.4637252993808,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
stress_scan,load_scale,0.5,Stand-alone MEC,24,15,0.5,1.0,1.0,1.0,500,0.7,0.5,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1500715.0332510804,666.9844592227024,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
stress_scan,load_scale,0.5,Random,7,15,0.5,1.0,1.0,1.0,500,0.7,0.74,0.0,0.0,0.0,0.0,640.9536908466666,0.0,0.0,0.0,0.52,3355768.2667208104,1491.4525629870268,0.12488888888888888,0.10755555555555556,0.12222222222222222,0.12533333333333332,0.13333333333333333,0.12933333333333333,0.13244444444444445,0.12488888888888888
stress_scan,load_scale,0.5,Random,16,15,0.5,1.0,1.0,1.0,500,0.7,0.7462222222222221,0.0,0.0,0.0,0.0,613.3394713674074,0.0,0.0,0.0,0.5079999999999998,3398715.5523946662,1510.5402455087406,0.12666666666666668,0.12088888888888889,0.12755555555555556,0.11688888888888889,0.1288888888888889,0.11733333333333333,0.13866666666666666,0.12311111111111112
stress_scan,load_scale,0.5,Random,24,15,0.5,1.0,1.0,1.0,500,0.7,0.7448888888888889,0.0,0.0,0.0,0.0,619.615587517037,0.0,0.0,0.0,0.510222222222222,3281957.113998103,1458.6476062213792,0.11733333333333333,0.11911111111111111,0.12444444444444444,0.1288888888888889,0.11955555555555555,0.12711111111111112,0.12755555555555556,0.136
stress_scan,load_scale,1.0,Full,7,15,1.0,1.0,1.0,1.0,500,0.7,0.9542222222222223,0.0,0.0,0.0,0.0,499.2676201511111,0.0,0.0,0.0,0.05733333333333333,890274.8461034006,395.6777093792891,0.0,0.0,0.0,0.9426666666666667,0.012888888888888889,0.011555555555555555,0.009333333333333334,0.023555555555555555
stress_scan,load_scale,1.0,Full,16,15,1.0,1.0,1.0,1.0,500,0.7,0.9577777777777777,0.0,0.0,0.0,0.0,498.53064304888886,0.0,0.0,0.0,0.053777777777777785,1619811.8996351084,719.916399837826,0.0,0.0,0.0,0.9462222222222222,0.010222222222222223,0.013777777777777778,0.010666666666666666,0.01911111111111111
