experiment,scenario,value,policy,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol,p_c6_viol,p_c7_viol,p_c8_viol,mean_c5_excess_ratio,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,total_energy,avg_energy_per_slot_user,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio
stress_scan,load_scale,1.5,Lyapunov-Greedy,1,15,1.5,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,772.5785249333333,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Non-MEC,1,15,1.5,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,772.5785249333333,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,1.5,Stand-alone MEC,1,15,1.5,1.0,1.0,1.0,10,0.5,0.84,0.0,0.0,0.0,42.41386903155914,0.0,0.0,0.0,1.0,2.7169218510412425,0.0362256246805499,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.84
stress_scan,load_scale,1.5,Random,1,15,1.5,1.0,1.0,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,1001.2756690798531,0.0,0.0,0.0,0.5333333333333334,0.7105276698268024,0.009473702264357365,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,load_scale,2.0,Full,1,15,2.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,558.3173937441687,0.0,0.0,0.0,0.5066666666666667,7.6668893922502335,0.10222519189666977,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,load_scale,2.0,IQL,1,15,2.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,623.8983861812825,0.0,0.0,0.0,0.49333333333333335,6.541763100542443,0.08722350800723258,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,load_scale,2.0,No-EVT,1,15,2.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,558.3173937441687,0.0,0.0,0.0,0.5066666666666667,7.6668893922502335,0.10222519189666977,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,load_scale,2.0,Lyapunov-Greedy,1,15,2.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,1030.4380332444441,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Non-MEC,1,15,2.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,1030.4380332444441,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,2.0,Stand-alone MEC,1,15,2.0,1.0,1.0,1.0,10,0.5,0.9199999999999999,0.0,0.0,0.0,56.86003786368433,0.0,0.0,0.0,1.0,3.7142736869197392,0.04952364915892986,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92
stress_scan,load_scale,2.0,Random,1,15,2.0,1.0,1.0,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,1335.341379408058,0.0,0.0,0.0,0.5333333333333334,0.9462527264357363,0.01261670301914315,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,f_scale,0.4,Full,1,15,1.0,1.0,0.4,1.0,10,0.5,1.0,0.0,0.0,0.0,290.42643658359486,0.0,0.0,0.0,0.5066666666666667,3.4593534411121567,0.04612471254816209,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,0.4,IQL,1,15,1.0,1.0,0.4,1.0,10,0.5,1.0,0.0,0.0,0.0,322.62449386201973,0.0,0.0,0.0,0.49333333333333335,2.956535208995982,0.03942046945327976,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,f_scale,0.4,No-EVT,1,15,1.0,1.0,0.4,1.0,10,0.5,1.0,0.0,0.0,0.0,290.42643658359486,0.0,0.0,0.0,0.5066666666666667,3.4593534411121567,0.04612471254816209,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
